ticker,date,breakout_date,lead_days,breakout_day_ret_pct,top_rank,rank_weight,post_break_close_drawdown_pct,post_break_high_entry_drawdown_pct,safe_after_break,future_breakout,future_max_ret_pct,Open,High,Low,Close,Volume,vol_ratio_20,value_traded,dist_to_10d_high_pct,dist_to_20d_high_pct,range_10d_pct,close_pos_day,rsi14,macd_hist,macd_bullish,adx14,cmf20,obv_slope_5_pct,price_vs_sma20_pct,price_vs_sma50_pct,intraday_range_pct,consecutive_up
DEWA,2026-07-17,2026-07-20,1,9.340659340659329,3,1.0,-1.5075376884422065,-2.0000000000000018,1,1,9.340659340659329,370.0,374.0,362.0,364.0,371196100.0,0.6188271571750303,135115380400.0,3.8461538461538463,3.8461538461538463,22.52747252747253,0.16666666665277777,57.24036457231813,9.391183113847719,1,22.646684803771336,-0.04177643951209793,183.62951169424198,11.286880325349077,3.5678875339005387,3.296703296703297,0
DEWA,2026-07-16,2026-07-20,2,9.340659340659329,3,1.0,-1.5075376884422065,-2.0000000000000018,1,1,9.340659340659329,362.0,378.0,354.0,370.0,586030100.0,0.9392693238246121,216831137000.0,2.1621621621621623,4.357455799358294,22.162162162162165,0.6666666666388888,59.21413823717496,9.820191769163317,1,22.81028659382734,-0.07625257579493822,176.84278608089082,13.0829142571031,4.363532431876088,6.486486486486487,6
TPIA,2026-07-17,2026-07-20,1,8.997429305912586,4,1.0,-1.8867924528301883,-2.3474178403755874,1,1,8.997429305912586,1935.0,1980.0,1895.0,1945.0,320340100.0,0.8408623043651802,623061494500.0,2.827763496143959,6.940874035989718,11.825192802056556,0.5882352941107266,45.98640228484636,79.05051491320239,1,33.979665834859716,-0.22745232321578646,6.404851759105205,5.692161391115338,-17.088669332089225,4.370179948586118,3
TPIA,2026-07-16,2026-07-20,2,8.997429305912586,4,1.0,-1.8867924528301883,-2.3474178403755874,1,1,8.997429305912586,1925.0,1960.0,1890.0,1930.0,271533700.0,0.6801681447528785,524060041000.0,3.6269430051813467,13.471502590673575,11.917098445595855,0.5714285714204081,45.243731531336465,81.36294355607981,1,35.77012276871416,-0.26957666118076984,-1.0973225474130532,4.550379198266522,-20.707987416084134,3.6269430051813467,2
CTTH,2026-07-17,2026-07-20,1,7.200000000000006,6,1.0,-2.238805970149249,-14.379084967320265,0,1,7.200000000000006,129.0,138.0,123.0,125.0,50987300.0,2.091379544781949,6373412500.0,17.599999999999998,27.200000000000003,33.6,0.13333333332444444,48.54733457375526,3.026016432282029,1,22.00947988662172,0.004239693989019599,74.26385812699527,4.036620890553469,-15.300176175633561,12.0,0
CTTH,2026-07-16,2026-07-20,2,7.200000000000006,6,1.0,-2.238805970149249,-14.379084967320265,0,1,7.200000000000006,111.0,147.0,105.0,137.0,193047300.0,7.537777267573165,26447480100.0,7.2992700729927,18.97810218978102,30.656934306569344,0.7619047618866214,55.516748485736976,2.7696999325989395,1,21.986986753657956,-0.01590224656925875,105.41683596315701,13.269946258784618,-8.12768240343348,30.656934306569344,1
BULL,2026-07-17,2026-07-20,1,7.182320441988943,7,1.0,-1.0309278350515427,-1.538461538461533,1,1,7.182320441988943,366.0,368.0,360.0,362.0,68202300.0,0.440084599216792,24689232600.0,4.972375690607735,8.287292817679557,22.099447513812155,0.24999999996875,52.56816253017024,7.561611962004651,1,23.628991578757216,-0.023050548892781613,248.92885337817523,5.693430656934306,-2.698634555424153,2.209944751381215,0
BULL,2026-07-16,2026-07-20,2,7.182320441988943,7,1.0,-1.0309278350515427,-1.538461538461533,1,1,7.182320441988943,364.0,368.0,354.0,368.0,85122600.0,0.5190036604736885,31325116800.0,3.260869565217391,9.239130434782608,21.73913043478261,0.9999999999285715,54.22537999185928,7.490948810394521,1,24.557347419087435,-0.03668009474334022,324.2950831877844,7.132459970887918,-1.8928285790455937,3.804347826086957,1
BRPT,2026-07-17,2026-07-20,1,6.194690265486735,8,1.0,-1.9444444444444486,-1.9444444444444486,1,1,6.194690265486735,1700.0,1715.0,1660.0,1695.0,140462700.0,0.6715157560905263,238084276500.0,4.71976401179941,4.71976401179941,17.699115044247787,0.6363636363520662,53.46282245529123,35.52558626220837,1,16.55560518778487,-0.1104395928235693,7.263416040509285,8.693326362568863,0.11822459235828837,3.2448377581120944,0
BRPT,2026-07-16,2026-07-20,2,6.194690265486735,8,1.0,-1.9444444444444486,-1.9444444444444486,1,1,6.194690265486735,1695.0,1730.0,1675.0,1695.0,116862400.0,0.5411375189224648,198081768000.0,4.71976401179941,5.783466583363157,17.699115044247787,0.3636363636297521,53.462822455347116,38.10907476479113,1,16.64564092069407,-0.1675973473466645,18.087543746789045,8.682405271814872,-0.5776579387204048,3.2448377581120944,1
BRMS,2026-07-17,2026-07-20,1,5.504587155963292,9,1.0,-3.4782608695652195,-3.4782608695652195,1,1,5.504587155963292,560.0,560.0,535.0,545.0,441276500.0,0.9920556569939462,240495692500.0,10.091743119266056,22.93577981651376,23.486238532110093,0.399999999984,49.078890302293175,11.080702662866553,1,24.69741805286597,-0.2429341032662226,55.83839120057944,3.0927835051546433,-7.799018778548472,4.587155963302752,0
BRMS,2026-07-16,2026-07-20,2,5.504587155963292,9,1.0,-3.4782608695652195,-3.4782608695652195,1,1,5.504587155963292,560.0,580.0,550.0,560.0,338829700.0,0.7431442209135506,189744632000.0,7.142857142857142,22.321428571428573,22.857142857142858,0.3333333333222222,51.61833562061984,11.782176362771747,1,26.489522325399044,-0.2585269039492262,89.73770944915758,4.790419161676651,-6.134763660744221,5.357142857142857,1
IMPC,2026-07-17,2026-07-20,1,4.844290657439454,10,1.0,-0.990099009900991,-1.3157894736842146,1,1,4.844290657439454,1460.0,1460.0,1400.0,1445.0,6132900.0,0.5037347452044623,8862040500.0,10.726643598615917,19.031141868512112,16.608996539792386,0.7499999999875,41.3022312448882,14.614958371125695,1,28.66931976205441,-0.11637582573131983,-2.000697010789865,-1.348352961256187,-13.952242005597567,4.1522491349480966,0
IMPC,2026-07-16,2026-07-20,2,4.844290657439454,10,1.0,-0.990099009900991,-1.3157894736842146,1,1,4.844290657439454,1465.0,1465.0,1420.0,1450.0,5497000.0,0.41293399103293965,7970650000.0,10.344827586206897,18.620689655172416,16.551724137931036,0.6666666666518519,41.69203077328587,14.399105824075704,1,28.89141909644098,-0.04338487826762022,-0.5809911143325012,-1.8280297901150981,-14.504716981132077,3.103448275862069,0
EPAC,2026-07-17,2026-07-20,1,4.4117647058823595,11,0.6,-11.267605633802813,-14.864864864864868,0,1,4.4117647058823595,69.0,75.0,68.0,68.0,2129403100.0,4.489438912875116,144799410800.0,19.11764705882353,25.0,22.058823529411764,0.0,47.49566915916993,-0.4637194352034173,0,37.12887293716791,-0.31614638898022746,-145.19722471387354,-4.628330995792423,-1.0765202211230651,10.294117647058822,0
EPAC,2026-07-16,2026-07-20,2,4.4117647058823595,11,0.6,-11.267605633802813,-14.864864864864868,0,1,4.4117647058823595,69.0,70.0,66.0,70.0,83083900.0,0.21394124333734219,5815873000.0,15.714285714285714,21.428571428571427,21.428571428571427,0.99999999975,50.224819166616456,-0.25432040089995844,0,37.261469908921065,-0.08556665206641381,-28.208245294615097,-1.8232819074333761,1.5081206496519812,5.714285714285714,1
ENRG,2026-07-17,2026-07-20,1,4.395604395604402,12,0.6,0.0,-0.6968641114982632,1,1,4.395604395604402,1400.0,1410.0,1355.0,1365.0,35254500.0,0.44580240512891844,48122392500.0,8.424908424908425,8.424908424908425,28.57142857142857,0.18181818181487605,55.844246728917085,43.50410922484695,1,39.296374139601866,-0.024542926928737906,1287.0774282632738,13.160621761658032,1.4794439075161767,4.029304029304029,0
ENRG,2026-07-16,2026-07-20,2,4.395604395604402,12,0.6,0.0,-0.6968641114982632,1,1,4.395604395604402,1385.0,1415.0,1350.0,1395.0,66441900.0,0.8432998481113683,92686450500.0,6.093189964157706,6.093189964157706,30.107526881720432,0.6923076922970414,58.16401944186754,46.73856137267667,1,40.34998130287126,-0.02905087581918808,889.5449270399331,15.504036431380666,2.9824302377085554,4.659498207885305,1
KIOS,2026-07-16,2026-07-20,2,4.395604395604402,13,0.6,-2.1052631578947323,-8.823529411764708,0,1,4.395604395604402,93.0,96.0,91.0,92.0,38921600.0,0.5410776734282841,3580787200.0,42.391304347826086,42.391304347826086,51.08695652173913,0.19999999996,52.00680588202717,1.0317683874553438,1,36.071886919025815,-0.3481765489869642,-110.85952723999928,2.908277404921694,4.1195110909913994,5.434782608695652,0
AKRA,2026-07-17,2026-07-20,1,4.0590405904058935,14,0.6,-1.773049645390068,-2.8070175438596467,1,1,4.0590405904058935,1370.0,1375.0,1350.0,1355.0,8279200.0,0.5825911556509589,11218316000.0,1.4760147601476015,1.4760147601476015,9.22509225092251,0.199999999992,60.464604298958825,13.940758194037144,1,24.769963795063347,0.1972464067250959,55.192501786516765,4.977726128220027,3.41143249637488,1.8450184501845017,0
AKRA,2026-07-16,2026-07-20,2,4.0590405904058935,14,0.6,-1.773049645390068,-2.8070175438596467,1,1,4.0590405904058935,1350.0,1370.0,1340.0,1370.0,19420100.0,1.3119535103358029,26605537000.0,0.0,0.0,9.854014598540147,0.9999999999666667,64.1033612694072,15.309622640030046,1,25.416118241063696,0.1876208881494267,64.24579125771706,6.677048861203037,4.309425917466111,2.18978102189781,5
MLPT,2026-07-20,2026-07-21,1,25.240847784200394,1,1.0,7.692307692307687,7.692307692307687,1,1,25.240847784200394,1169.0,1169.0,1000.0,1038.0,4710000.0,3.2387828777720453,4888980000.0,13.680154142581888,13.680154142581888,44.701348747591524,0.22485207100458668,67.15190756730789,44.39293129591255,1,22.289763288906208,0.3118689801247427,287.35818476499185,33.35046248715314,36.74087735476221,16.28131021194605,0
MLPT,2026-07-17,2026-07-21,2,25.240847784200394,1,1.0,7.692307692307687,7.692307692307687,1,1,25.240847784200394,1060.0,1180.0,1055.0,1169.0,11345000.0,7.738744884038194,13262305000.0,0.9409751924721984,0.9409751924721984,39.69204448246364,0.911999999992704,81.87034247136673,43.58716754799564,1,19.927420701136718,0.4847606318341964,374.60236018471005,52.91039895356442,54.756546374010426,10.6928999144568,7
MLPT,2026-07-16,2026-07-21,3,25.240847784200394,1,1.0,7.692307692307687,7.692307692307687,1,1,25.240847784200394,900.0,991.0,855.0,991.0,3282500.0,3.3949579831932737,3252957500.0,0.0,0.0,29.36427850655903,0.9999999999926471,74.94013960317427,25.200271328464996,1,16.236794595311782,0.18111967552491035,138.14432989690718,34.15459591173683,32.33872307462416,13.723511604439958,6
ALKA,2026-07-16,2026-07-21,3,24.460431654676263,2,1.0,-7.514450867052025,-7.514450867052025,0,1,24.460431654676263,640.0,740.0,635.0,670.0,2498800.0,7.368265856751077,1674196000.0,10.44776119402985,10.44776119402985,36.417910447761194,0.33333333333015874,66.25521039039663,13.81321392829135,1,16.28971595150551,0.08855523026889628,103.73867890351404,24.593212459321244,20.842652045306963,15.671641791044777,2
DSSA,2026-07-20,2026-07-21,1,15.337423312883436,3,1.0,-9.57446808510638,-13.705583756345174,0,1,15.337423312883436,800.0,820.0,790.0,815.0,268674200.0,0.572942119804084,218969473000.0,1.8404907975460123,11.65644171779141,8.588957055214724,0.8333333333055556,50.99677711888906,3.9914548280776163,1,19.174256466547384,-0.16347548184378996,-9.189960008623686,0.897554936552151,4.747705832455088,3.6809815950920246,1
DSSA,2026-07-17,2026-07-21,2,15.337423312883436,3,1.0,-9.57446808510638,-13.705583756345174,0,1,15.337423312883436,810.0,815.0,795.0,800.0,197502200.0,0.3734967714305876,158001760000.0,3.75,13.750000000000002,8.75,0.2499999999875,48.70208463749408,3.6341719479902324,1,19.669091910841995,-0.16190788303408585,-11.750704301708275,-1.173563928350834,0.9387301907742069,2.5,0
DSSA,2026-07-16,2026-07-21,3,15.337423312883436,3,1.0,-9.57446808510638,-13.705583756345174,0,1,15.337423312883436,800.0,815.0,795.0,810.0,139313700.0,0.20811522504092525,112844097000.0,6.790123456790123,12.345679012345679,12.962962962962962,0.7499999999625,50.15602645996776,4.40531053574434,1,20.201991620082346,-0.008116688386082586,45.757226934843224,-0.24630541871921183,0.47633224173861666,2.4691358024691357,1
BEEF,2026-07-20,2026-07-21,1,13.33333333333333,4,1.0,-3.9215686274509776,-6.9620253164556996,0,1,13.33333333333333,270.0,282.0,264.0,270.0,23637100.0,0.5396753422587043,6382017000.0,8.88888888888889,8.88888888888889,34.074074074074076,0.3333333333148148,74.43858642013771,4.501742616697495,1,45.236208388420266,0.09118428969705233,6.270848294903705,26.70107930549038,49.105367793240546,6.666666666666667,2
BEEF,2026-07-17,2026-07-21,2,13.33333333333333,4,1.0,-3.9215686274509776,-6.9620253164556996,0,1,13.33333333333333,262.0,266.0,252.0,264.0,10425900.0,0.23282091844334074,2752437600.0,11.363636363636363,11.363636363636363,39.39393939393939,0.8571428570816326,73.06532309896215,5.570012770574895,1,44.11297638548564,0.13104423076757218,-0.95051296915308,27.137009390801826,47.02606371129428,5.303030303030303,1
BEEF,2026-07-16,2026-07-21,3,13.33333333333333,4,1.0,-3.9215686274509776,-6.9620253164556996,0,1,13.33333333333333,264.0,278.0,260.0,260.0,15358300.0,0.3408591422337822,3993158000.0,13.076923076923078,13.076923076923078,40.0,0.0,72.13871927754572,7.08181785105451,1,43.29751203265155,0.12079420211428882,-7.8623030012215285,28.553770086526576,45.95262153362525,6.923076923076923,0
COCO,2026-07-20,2026-07-21,1,10.769230769230775,5,1.0,-16.666666666666664,-17.24137931034483,0,1,10.769230769230775,131.0,133.0,128.0,130.0,327570200.0,0.8545895370367921,42584126000.0,66.15384615384615,66.15384615384615,70.0,0.39999999992,40.03403372363098,1.6743855791394644,1,19.111435042566548,-0.19382028074024146,-94.18070544199901,-11.94155616499559,-36.04618554040878,3.8461538461538463,0
COCO,2026-07-17,2026-07-21,2,10.769230769230775,5,1.0,-16.666666666666664,-17.24137931034483,0,1,10.769230769230775,132.0,136.0,128.0,131.0,273326600.0,0.7412387558740741,35805784600.0,64.8854961832061,64.8854961832061,69.46564885496184,0.374999999953125,40.25087348335491,2.06845433234178,1,20.430711254716957,-0.19649464949971335,-67.22310665729748,-12.857930186489053,-37.05303172551423,6.106870229007633,0
COCO,2026-07-16,2026-07-21,3,10.769230769230775,5,1.0,-16.666666666666664,-17.24137931034483,0,1,10.769230769230775,128.0,138.0,125.0,133.0,677402000.0,1.9055766943941401,90094466000.0,62.40601503759399,62.40601503759399,68.42105263157895,0.6153846153372781,40.65987119420973,2.7218082568948354,1,21.851470252417396,-0.19473335350307064,-54.29252811948372,-13.201937680806466,-37.503433442251996,9.774436090225564,1
DEWA,2026-07-20,2026-07-21,1,10.552763819095468,6,1.0,-3.6363636363636376,-5.777777777777782,1,1,10.552763819095468,368.0,400.0,364.0,398.0,983502900.0,1.5708884231111522,391434154200.0,0.5025125628140703,0.5025125628140703,26.13065326633166,0.94444444441821,64.46810651633848,10.855137134604231,1,23.357183460124116,0.055150273616036534,368.41324877341015,20.727968787026228,13.98454929431525,9.045226130653267,1
DEWA,2026-07-17,2026-07-21,2,10.552763819095468,6,1.0,-3.6363636363636376,-5.777777777777782,1,1,10.552763819095468,370.0,374.0,362.0,364.0,371196100.0,0.6188271571750303,135115380400.0,3.8461538461538463,3.8461538461538463,22.52747252747253,0.16666666665277777,57.24036457231813,9.391183113847719,1,22.646684803771336,-0.04177643951209793,183.62951169424198,11.286880325349077,3.5678875339005387,3.296703296703297,0
DEWA,2026-07-16,2026-07-21,3,10.552763819095468,6,1.0,-3.6363636363636376,-5.777777777777782,1,1,10.552763819095468,362.0,378.0,354.0,370.0,586030100.0,0.9392693238246121,216831137000.0,2.1621621621621623,4.357455799358294,22.162162162162165,0.6666666666388888,59.21413823717496,9.820191769163317,1,22.81028659382734,-0.07625257579493822,176.84278608089082,13.0829142571031,4.363532431876088,6.486486486486487,6
SINI,2026-07-20,2026-07-21,1,10.000000000000009,7,1.0,-1.9762845849802368,-1.9762845849802368,1,1,10.000000000000009,6350.0,6350.0,5600.0,5750.0,11350600.0,4.754773776157124,65265950000.0,40.869565217391305,77.82608695652173,45.21739130434783,0.19999999999973334,34.02113529925097,-7.297692960567247,0,28.747367145522887,0.016471767991796987,-199.0473911806569,-20.31520802727921,-37.92422448458482,13.043478260869565,0
SINI,2026-07-17,2026-07-21,2,10.000000000000009,7,1.0,-1.9762845849802368,-1.9762845849802368,1,1,10.000000000000009,5650.0,6150.0,5500.0,6150.0,10463100.0,5.683144450566767,64348065000.0,31.70731707317073,66.66666666666666,42.27642276422765,0.9999999999984616,36.162733839456585,26.153283733067383,1,28.454018755663714,0.1971351339707573,-122.80728934576915,-17.11234498601188,-34.684757719312955,10.569105691056912,1
SINI,2026-07-16,2026-07-21,3,10.000000000000009,7,1.0,-1.9762845849802368,-1.9762845849802368,1,1,10.000000000000009,6550.0,6550.0,5975.0,5975.0,6851900.0,5.126611456026409,40940102500.0,35.56485355648535,75.73221757322176,35.56485355648535,0.0,34.4873758156089,49.482019580098154,1,27.80582016253313,-0.13380057531488612,-755.5072752335038,-21.70025370313079,-37.505704223433426,9.623430962343097,0
TRIN,2026-07-20,2026-07-21,1,9.259259259259256,8,1.0,-6.214689265536721,-8.791208791208794,0,1,9.259259259259256,320.0,328.0,314.0,324.0,3765400.0,0.8359697439961989,1219989600.0,11.728395061728394,20.98765432098765,22.22222222222222,0.7142857142346939,37.93739443307667,4.792968466142348,1,35.14125819700242,-0.06505084336973378,25.462301718674624,-3.771903771903769,-23.266388783630166,4.320987654320987,1
TRIN,2026-07-17,2026-07-21,2,9.259259259259256,8,1.0,-6.214689265536721,-8.791208791208794,0,1,9.259259259259256,332.0,332.0,318.0,320.0,3408400.0,0.7363479440631352,1090688000.0,13.125,26.25,22.5,0.14285714284693876,36.47595673098811,4.52118822974235,1,35.568746336554625,-0.11274517415084359,21.075670133969197,-5.688181550250519,-25.366172217557608,4.375,0
TRIN,2026-07-16,2026-07-21,3,9.259259259259256,8,1.0,-6.214689265536721,-8.791208791208794,0,1,9.259259259259256,326.0,348.0,314.0,330.0,10147100.0,2.1102861658763827,3348543000.0,9.696969696969697,35.75757575757576,21.818181818181817,0.4705882352802769,38.58519851896461,4.619155492353798,1,36.17011806382018,-0.14192401241530864,30.891246501019452,-3.7620297462817085,-24.235466985030765,10.303030303030303,2
PSKT,2026-07-20,2026-07-21,1,9.090909090909083,9,1.0,-5.555555555555558,-8.92857142857143,0,1,9.090909090909083,199.0,202.0,195.0,198.0,7458200.0,1.1010111522736716,1476723600.0,2.0202020202020203,6.0606060606060606,8.080808080808081,0.4285714285102041,53.582531903740026,2.4856292244661917,1,18.311854491075923,-0.07529417804361382,58.44356958993488,4.761904761904762,-1.2271774917689355,3.535353535353535,0
PSKT,2026-07-17,2026-07-21,2,9.090909090909083,9,1.0,-5.555555555555558,-8.92857142857143,0,1,9.090909090909083,193.0,200.0,193.0,199.0,6974900.0,1.029382464974667,1388005100.0,2.512562814070352,5.527638190954774,10.552763819095476,0.8571428570204082,54.39731463377675,2.505681912958117,1,17.896315051831138,-0.10059690526287036,202.57313889192216,5.4583995760466415,-1.3190518694832871,3.5175879396984926,1
PTRO,2026-07-20,2026-07-21,1,8.495145631067968,10,1.0,0.22371364653244186,0.22371364653244186,1,1,8.495145631067968,4080.0,4150.0,4070.0,4120.0,20205700.0,0.8036034230211976,83247484000.0,1.2135922330097086,8.009708737864079,8.25242718446602,0.6249999999921875,52.74360126100644,48.56863889809168,1,11.340205085256601,-0.11130659472413984,1.9309725574458345,4.581799720776749,-0.4398047460248374,1.9417475728155338,1
PTRO,2026-07-17,2026-07-21,2,8.495145631067968,10,1.0,0.22371364653244186,0.22371364653244186,1,1,8.495145631067968,4110.0,4140.0,4050.0,4070.0,20742300.0,0.8234272011680731,84421161000.0,2.457002457002457,9.336609336609335,8.353808353808354,0.22222222221975307,51.143957988904525,44.86195885448788,1,11.044584396866247,-0.16307409161139336,1.2692654446692835,3.4176089442256385,-2.2879504477468653,2.211302211302211,0
PTRO,2026-07-16,2026-07-21,3,8.495145631067968,10,1.0,0.22371364653244186,0.22371364653244186,1,1,8.495145631067968,4000.0,4170.0,3940.0,4080.0,34692900.0,1.3722621327656463,141547032000.0,2.2058823529411766,9.068627450980392,8.333333333333332,0.6086956521712665,51.46750766668423,41.74608171998523,1,10.773947786676997,-0.18432994184213236,3.078647504066599,3.4220532319391634,-2.7853892158497855,5.637254901960785,2
TEBE,2026-07-20,2026-07-21,1,8.292682926829276,11,0.6,-6.3063063063063085,-9.170305676855895,0,1,8.292682926829276,1020.0,1030.0,1010.0,1025.0,1027000.0,2.0088019559902164,1052675000.0,0.4878048780487805,2.4390243902439024,4.878048780487805,0.7499999999625,52.5178981058298,5.400530282778364,1,17.402794258636874,0.07458829032050243,18.767855565045796,2.3464802795806294,-0.029259728859841468,1.951219512195122,1
BUVA,2026-07-20,2026-07-21,1,8.02139037433156,12,0.6,-17.32673267326733,-17.733990147783253,0,1,8.02139037433156,970.0,995.0,930.0,935.0,350343200.0,1.676647904452138,327570892000.0,6.417112299465241,6.417112299465241,19.786096256684495,0.07692307692189349,59.35527005285916,15.218353599124987,1,30.516227603110206,0.011244304368658146,164.52640817420064,12.447384245339748,14.76617159690683,6.951871657754011,0
BUVA,2026-07-17,2026-07-21,2,8.02139037433156,12,0.6,-17.32673267326733,-17.733990147783253,0,1,8.02139037433156,880.0,960.0,870.0,955.0,575737700.0,2.9031205090016434,549829503500.0,0.5235602094240838,1.5706806282722512,20.94240837696335,0.9444444444339506,61.63676998794241,14.447386130732482,1,29.23646065501113,0.09959596881760852,234.88187993130475,15.407854984894259,16.80528375733855,9.424083769633508,3
BUVA,2026-07-16,2026-07-21,3,8.02139037433156,12,0.6,-17.32673267326733,-17.733990147783253,0,1,8.02139037433156,850.0,900.0,830.0,880.0,245409900.0,1.3486607333483802,215960712000.0,3.4090909090909087,10.227272727272728,17.045454545454543,0.7142857142755101,55.708497255561404,9.853870011647448,1,28.21308145753072,-0.0320762987565916,82.50899415315462,6.893410264196781,7.2516758074344905,7.954545454545454,2
BRMS,2026-07-20,2026-07-21,1,7.826086956521738,13,0.6,-7.258064516129037,-7.258064516129037,0,1,7.826086956521738,540.0,575.0,540.0,575.0,564581800.0,1.2253423242270238,324634535000.0,4.3478260869565215,11.304347826086957,22.26086956521739,0.9999999999714286,53.95762564156958,12.197373218554741,1,23.21361844674185,-0.1625953090793458,94.49562707712963,9.388376296014462,-1.8603857313534695,6.086956521739131,1
