ticker,date,Open,High,Low,Close,Volume,future_breakout,future_max_ret_pct,sample_weight,vol_ratio_20,value_traded,dist_to_10d_high_pct,dist_to_20d_high_pct,range_10d_pct,close_pos_day,rsi14,macd_hist,macd_bullish,adx14,cmf20,obv_slope_5_pct,price_vs_sma20_pct,price_vs_sma50_pct,intraday_range_pct,consecutive_up,positive_top_rank
PRDA,2026-07-20,2400.0,2420.0,2390.0,2390.0,455000.0,0,,1.0,0.37128914856462036,1087450000.0,19.246861924686193,19.246861924686193,21.338912133891213,0.0,43.67420896563336,-16.506140793168782,0,19.000189442694126,-0.17017746500403608,-53.0160692212608,-3.7454691904953687,-4.773288708263614,1.2552301255230125,0,
PRDA,2026-07-21,2400.0,2410.0,2370.0,2390.0,561600.0,0,,1.0,0.46038069942452375,1342224000.0,19.246861924686193,19.246861924686193,21.338912133891213,0.49999999998750005,43.67420896556654,-14.767663541762406,0,17.83273575454684,-0.19243292822054214,-10.46990931574608,-3.336703741152679,-4.666932588751496,1.6736401673640167,0,
PRDA,2026-07-24,2380.0,2390.0,2350.0,2380.0,590900.0,0,,1.0,0.5046610042830846,1406342000.0,2.941176470588235,19.747899159663866,4.621848739495799,0.7499999999812501,42.912811209607796,-9.54881495111836,0,14.852669469659876,-0.16840655761347798,-15.555117074454081,-3.173311635475997,-4.632152588555854,1.680672268907563,0,
PRIM,2026-07-24,100.0,104.0,100.0,104.0,13939000.0,0,,1.0,1.400609620386461,1449656000.0,0.0,0.0,14.423076923076922,0.99999999975,73.05696200003962,0.4945842896351653,1,30.46473443326816,0.16825340729766178,3.2732587545256013,10.111169931180514,18.802832990632844,3.8461538461538463,5,
PRIM,2026-07-27,105.0,110.0,103.0,107.0,36483600.0,0,,1.0,3.236881189436458,3903745200.0,2.803738317757009,2.803738317757009,19.626168224299064,0.5714285713469388,76.0393659877364,0.8282948330753426,1,31.830075052849807,0.15674606384058956,5.413550739338441,12.159329140461208,21.673868546736415,6.5420560747663545,6,
PRIM,2026-07-28,103.0,108.0,101.0,102.0,15431400.0,0,,1.0,1.298526226503688,1574002800.0,7.8431372549019605,7.8431372549019605,20.588235294117645,0.1428571428367347,63.43593744622764,0.6438676527028027,1,32.43954417116323,0.08891008931740452,3.8132730553864036,6.194690265486729,15.593834995466915,6.862745098039216,0,
PSKT,2026-07-17,193.0,200.0,193.0,199.0,6974900.0,1,,1.0,1.029382464974667,1388005100.0,2.512562814070352,5.527638190954774,10.552763819095476,0.8571428570204082,54.39731463377675,2.505681912958117,1,17.896315051831138,-0.10059690526287036,202.57313889192216,5.4583995760466415,-1.3190518694832871,3.5175879396984926,1,9.0
PSKT,2026-07-20,199.0,202.0,195.0,198.0,7458200.0,1,,1.0,1.1010111522736716,1476723600.0,2.0202020202020203,6.0606060606060606,8.080808080808081,0.4285714285102041,53.582531903740026,2.4856292244661917,1,18.311854491075923,-0.07529417804361382,58.44356958993488,4.761904761904762,-1.2271774917689355,3.535353535353535,0,9.0
PSKT,2026-07-21,202.0,224.0,202.0,216.0,28808700.0,0,,1.0,3.994301520287835,6222679200.0,3.7037037037037033,3.7037037037037033,17.59259259259259,0.6363636363347107,64.0272212771818,3.520155413733878,1,20.144608303633007,-0.03168412001703409,102.1979393830633,13.863995782814978,8.097287558802927,10.185185185185185,1,
PSKT,2026-07-22,216.0,220.0,210.0,216.0,13027700.0,0,,1.0,1.7997652846458994,2813983200.0,3.7037037037037033,3.7037037037037033,17.59259259259259,0.59999999994,64.02722127631984,4.004698545718364,1,21.84645112957887,0.042321956484793685,102.1979393830633,13.089005235602095,8.379327646763667,4.62962962962963,0,
PSKT,2026-07-23,218.0,226.0,214.0,216.0,10879000.0,0,,1.0,1.4788885565917185,2349864000.0,4.62962962962963,4.62962962962963,18.51851851851852,0.16666666665277777,64.02722127539155,4.109994882639064,1,23.736820024794632,-0.06560296396802331,120.51207869231881,12.47071075240822,8.706592853548068,5.555555555555555,0,
